start,end,length
35889,35890,87.558
35890,35889,87.558
35889,53763,131.845
53763,35889,131.845
35890,41224,54.283
41224,35890,54.283
35890,48472,19.574
48472,35890,19.574
35891,48472,64.31
48472,35891,64.31
35892,37856,95.977
37856,35892,95.977
35893,53765,103.10400000000001
53765,35893,103.10400000000001
35894,35895,76.449
35895,35894,76.449
35894,53792,249.67
53792,35894,249.67
35894,48173,175.897
48173,35894,175.897
35895,35896,76.559
35896,35895,76.559
35895,40327,169.067
40327,35895,169.067
35896,35897,77.6
35897,35896,77.6
35896,39783,160.437
39783,35896,160.437
35897,53791,35.46
53791,35897,35.46
35897,35936,146.181
35936,35897,146.181
35898,48344,55.406
48344,35898,55.406
35898,35899,81.042
35899,35898,81.042
35898,40088,72.523
40088,35898,72.523
35900,35901,154.792
35901,35900,154.792
35901,35474,110.49199999999999
35902,35903,79.967
35903,35902,79.967
35903,35904,78.093
35904,35903,78.093
35904,39422,97.881
39422,35904,97.881
35904,54827,91.679
54827,35904,91.679
35905,35906,46.11
35906,35905,46.11
35905,38993,81.49
38993,35905,81.49
35906,38001,32.54
38001,35906,32.54
35907,38160,132.268
38160,35907,132.268
35907,35908,85.27
35908,35907,85.27
35907,38161,205.479
38161,35907,205.479
35908,35909,47.98
35909,35908,47.98
35908,36893,102.158
36893,35908,102.158
35908,36892,41.05
36892,35908,41.05
35909,35910,116.911
35910,35909,116.911
35910,35911,22.912
35911,35910,22.912
35912,35913,74.777
35913,35912,74.777
35912,39245,63.678
39245,35912,63.678
35914,37645,114.619
37645,35914,114.619
35914,35913,88.998
35915,39546,208.145
39546,35915,208.145
35915,35914,210.166
35916,39108,75.063
39108,35916,75.063
35916,39302,83.88
39302,35916,83.88
35917,38946,32.711
38946,35917,32.711
35917,35916,167.74099999999999
35917,38977,87.31099999999999
38977,35917,87.31099999999999
35918,41549,45.217
41549,35918,45.217
35918,40945,68.259
40945,35918,68.259
35919,36218,51.593
36218,35919,51.593
35920,35921,61.558
35921,35920,61.558
35920,40843,122.218
40843,35920,122.218
35920,40791,37.263
40791,35920,37.263
35921,35922,109.155
35922,35921,109.155
35921,36175,219.24599999999998
36175,35921,219.24599999999998
35922,35923,29.58
35923,35922,29.58
35922,40843,137.463
40843,35922,137.463
35923,35924,128.733
35924,35923,128.733
35923,38032,195.149
38032,35923,195.149
35923,41244,116.327
35924,41244,81.87
41244,35924,81.87
35924,40026,46.137
40026,35924,46.137
35925,35926,298.394
35925,41249,78.068
41249,35925,78.068
35925,39203,75.349
39203,35925,75.349
35926,36408,72.731
36408,35926,72.731
35927,35928,88.542
35928,35927,88.542
35927,39197,47.598
39197,35927,47.598
35927,39196,36.091
39196,35927,36.091
35928,40674,104.189
40674,35928,104.189
35928,39195,76.382
39195,35928,76.382
35929,37201,80.647
37201,35929,80.647
35929,37202,96.113
37202,35929,96.113
35930,35557,219.68200000000002
35930,37358,84.613
37358,35930,84.613
35930,37951,130.203
37951,35930,130.203
35930,37950,85.299
37950,35930,85.299
35932,37887,53.881
37887,35932,53.881
35932,37888,196.925
37888,35932,196.925
35933,35934,154.25
35934,35933,154.25
35933,37651,31.296
37651,35933,31.296
35933,40400,80.815
40400,35933,80.815
35934,40670,187.82999999999998
40670,35934,187.82999999999998
35934,38812,91.98899999999999
38812,35934,91.98899999999999
35935,43333,65.401
43333,35935,65.401
35935,38744,106.185
38744,35935,106.185
35936,39783,76.527
39783,35936,76.527
35936,40326,115.51400000000001
40326,35936,115.51400000000001
35937,38322,79.327
38322,35937,79.327
35937,39122,15.305
39122,35937,15.305
35938,35939,96.429
35939,35938,96.429
35938,38321,80.277
38321,35938,80.277
35938,40963,95.962
40963,35938,95.962
35938,35937,235.83499999999998
35939,35940,137.141
35940,35939,137.141
35939,41531,41.063
41531,35939,41.063
35940,38145,169.074
38145,35940,169.074
35941,40368,128.594
40368,35941,128.594
35941,35942,79.05
35942,35941,79.05
35942,41465,103.039
41465,35942,103.039
35942,38319,79.539
38319,35942,79.539
35942,35943,242.48799999999997
35943,35942,242.48799999999997
35943,38318,78.466
38318,35943,78.466
35943,41326,92.78699999999999
41326,35943,92.78699999999999
35943,35944,200.597
35944,35943,200.597
35944,40010,51.187
40010,35944,51.187
35945,37015,61.998
37015,35945,61.998
35945,35946,70.02
35946,35945,70.02
35946,35947,53.412
35947,35946,53.412
35946,41526,108.938
41526,35946,108.938
35947,35948,81.262
35948,35947,81.262
35947,48352,130.464
48352,35947,130.464
35948,41075,45.112
41075,35948,45.112
35948,50692,202.853
50692,35948,202.853
35949,35950,84.936
35950,35949,84.936
35949,37194,278.54999999999995
37194,35949,278.54999999999995
35950,35951,80.518
35951,35950,80.518
35950,41566,336.4289999999999
41566,35950,336.4289999999999
35951,52366,120.924
52366,35951,120.924
35951,41566,258.34000000000003
41566,35951,258.34000000000003
35952,37941,93.443
37941,35952,93.443
35952,35953,107.384
35953,35952,107.384
35952,39749,197.09699999999998
39749,35952,197.09699999999998
35954,38229,33.072
35954,35955,179.307
35955,35954,179.307
35955,39558,83.202
35956,40836,95.566
35957,40836,365.99399999999997
40836,35957,365.99399999999997
35957,40555,306.896
40555,35957,306.896
35957,35956,284.33799999999997
35958,36694,38.192
36694,35958,38.192
35958,36693,85.399
36693,35958,85.399
35959,35958,100.03299999999999
35959,40590,88.017
35960,35961,32.335
35961,35960,32.335
35960,48334,59.457
48334,35960,59.457
35960,48520,129.439
48520,35960,129.439
35961,35963,14.505
35963,35961,14.505
35961,35962,10.115
35962,35961,10.115
35964,35965,78.291
35965,35964,78.291
35965,39593,107.993
39593,35965,107.993
35965,39592,189.97500000000002
39592,35965,189.97500000000002
35966,37668,75.351
37668,35966,75.351
35966,35967,48.552
35967,35966,48.552
35968,35969,90.53
35969,35968,90.53
35968,40197,51.886
40197,35968,51.886
35968,40254,46.873
40254,35968,46.873
35969,40196,45.617
40196,35969,45.617
35969,40254,139.464
40254,35969,139.464
35970,35971,84.48
35971,35970,84.48
35970,40324,149.291
40324,35970,149.291
35971,39761,196.655
39761,35971,196.655
35972,35973,79.326
35973,35972,79.326
35972,38613,232.805
38613,35972,232.805
35973,35974,234.71
35974,35973,234.71
35974,39719,102.089
39719,35974,102.089
35975,35976,84.062
35976,35975,84.062
35975,40292,101.298
40292,35975,101.298
35976,35977,86.354
35977,35976,86.354
35977,40293,101.046
40293,35977,101.046
35977,35978,168.537
35978,35977,168.537
35977,37766,207.359
37766,35977,207.359
35978,35979,80.16
35979,35978,80.16
35978,37768,207.767
37768,35978,207.767
35979,37770,210.257
37770,35979,210.257
35980,35981,73.182
35981,35980,73.182
35980,43302,43.155
43302,35980,43.155
35980,37557,133.107
37557,35980,133.107
35981,38920,76.634
38920,35981,76.634
35981,35982,300.371
35982,35981,300.371
35982,41461,81.09400000000001
41461,35982,81.09400000000001
35982,35983,1081.357
35983,35982,1081.357
35983,35984,451.87300000000005
35984,35983,451.87300000000005
35983,38162,220.398
38162,35983,220.398
35984,41654,36.481
41654,35984,36.481
35984,43243,130.339
43243,35984,130.339
35985,43243,13.564
43243,35985,13.564
35985,34102,130.942
35986,40642,80.549
40642,35986,80.549
35986,53601,294.04499999999996
53601,35986,294.04499999999996
35986,41593,78.93
41593,35986,78.93
35987,40625,85.728
40625,35987,85.728
35987,37213,80.271
37213,35987,80.271
35987,53601,47.556000000000004
53601,35987,47.556000000000004
35987,53607,102.41499999999999
53607,35987,102.41499999999999
35988,35989,76.661
35989,35988,76.661
35988,36197,37.279
36197,35988,37.279
35988,37437,75.44300000000001
37437,35988,75.44300000000001
35989,35990,73.269
35990,35989,73.269
35989,38328,237.237
38328,35989,237.237
35990,35991,116.503
35991,35990,116.503
35990,41265,94.09
41265,35990,94.09
35992,35993,202.76899999999998
35993,35992,202.76899999999998
35992,40796,72.66499999999999
40796,35992,72.66499999999999
35993,35994,321.605
35994,35993,321.605
35993,51425,81.008
51425,35993,81.008
35994,51423,81.734
35995,35996,181.925
35996,35995,181.925
35995,36009,84.748
36009,35995,84.748
35996,36008,99.452
36008,35996,99.452
35997,35998,137.594
35998,35997,137.594
35997,38583,134.393
38583,35997,134.393
35997,38582,161.586
38582,35997,161.586
35999,36000,294.494
36000,35999,294.494
35999,39625,97.211
39625,35999,97.211
35999,38407,106.745
38407,35999,106.745
36000,36001,81.548
36001,36000,81.548
36000,40766,47.748
40766,36000,47.748
36001,53739,72.955
53739,36001,72.955
36001,36568,89.737
36568,36001,89.737
36002,36003,58.236
36003,36002,58.236
36002,53739,44.587
53739,36002,44.587
36002,38806,202.003
38806,36002,202.003
36003,38806,146.736
36003,43407,55.945
43407,36003,55.945
36004,36433,80.545
36433,36004,80.545
36004,36432,80.45
36432,36004,80.45
36005,52082,293.441
52082,36005,293.441
36005,39567,52.515
39567,36005,52.515
36005,39566,77.706
39566,36005,77.706
36006,39036,122.861
39036,36006,122.861
36006,36007,83.417
36007,36006,83.417
36006,52081,73.644
52081,36006,73.644
36007,36008,85.699
36008,36007,85.699
36007,38671,227.59199999999998
38671,36007,227.59199999999998
36008,39375,159.039
39375,36008,159.039
36009,39376,5.456
39376,36009,5.456
36009,53836,11.336
53836,36009,11.336
36010,34820,70.494
36010,36467,193.315
36011,36012,82.761
36012,36011,82.761
36013,36014,150.914
36014,36013,150.914
36013,49269,76.005
49269,36013,76.005
36014,40910,63.98
40910,36014,63.98
36014,40841,85.096
40841,36014,85.096
36015,36016,91.79499999999999
36016,36015,91.79499999999999
36015,39929,280.541
39929,36015,280.541
36015,36646,65.379
36017,38097,76.523
38097,36017,76.523
36017,39465,81.066
39465,36017,81.066
36018,36019,109.794
36019,36018,109.794
36018,40000,76.526
40000,36018,76.526
36018,40457,76.317
40457,36018,76.317
36019,36020,109.91
36020,36019,109.91
36019,37715,76.239
37715,36019,76.239
36019,37714,76.712
37714,36019,76.712
36020,36021,210.77
36021,36020,210.77
36020,36778,76.182
36778,36020,76.182
36020,36777,76.261
36777,36020,76.261
36021,40001,65.547
40001,36021,65.547
36021,40458,77.1
40458,36021,77.1
36022,36471,66.505
36471,36022,66.505
36022,40203,70.86500000000001
40203,36022,70.86500000000001
36023,39864,85.346
39864,36023,85.346
36023,40610,74.554
40610,36023,74.554
36023,36024,97.039
36024,36023,97.039
36023,38246,67.954
38246,36023,67.954
36024,38721,74.557
38721,36024,74.557
36024,40103,211.221
40103,36024,211.221
36025,36026,124.177
36026,36025,124.177
36025,41550,57.063
41550,36025,57.063
36025,36657,137.545
36657,36025,137.545
36027,39296,101.456
36027,40527,60.937
40527,36027,60.937
36028,50942,107.719
36028,50941,91.881
50941,36028,91.881
36029,41145,49.97
41145,36029,49.97
36029,40123,48.538
40123,36029,48.538
36029,36030,41.198
36030,36029,41.198
36030,52727,25.584
52727,36030,25.584
36030,52726,28.65
52726,36030,28.65
36031,38199,44.478
38199,36031,44.478
36031,36032,118.903
36032,36031,118.903
36032,36033,53.393
36033,36032,53.393
36032,38825,262.058
38825,36032,262.058
36033,36034,92.413
36034,36033,92.413
36033,37680,220.577
37680,36033,220.577
36034,39476,95.396
39476,36034,95.396
36034,40907,171.876
40907,36034,171.876
36035,36823,61.87
36823,36035,61.87
36035,51392,194.098
36036,51391,66.306
36036,51392,10.853
51392,36036,10.853
36036,36037,77.73
36037,36036,77.73
36037,36038,76.029
36038,36037,76.029
36037,37875,127.669
37875,36037,127.669
36037,40497,228.528
40497,36037,228.528
36038,36039,84.149
36039,36038,84.149
36038,41116,228.159
41116,36038,228.159
36038,37876,154.94299999999998
37876,36038,154.94299999999998
36039,38575,85.519
38575,36039,85.519
36040,36041,149.671
36041,36040,149.671
36040,52372,270.926
52372,36040,270.926
36041,36042,63.184999999999995
36042,36041,63.184999999999995
36042,36043,189.487
36043,36042,189.487
36042,37550,62.61
37550,36042,62.61
36043,36044,32.403
36044,36043,32.403
36043,37545,59.789
37545,36043,59.789
36043,37544,75.24000000000001
37544,36043,75.24000000000001
36044,36045,56.064
36045,36044,56.064
36045,36046,27.804
36046,36045,27.804
36046,37551,76.963
37551,36046,76.963
36047,36048,26.413
36048,36047,26.413
36047,37109,76.384
37109,36047,76.384
36047,36973,91.94099999999999
36973,36047,91.94099999999999
36048,36974,77.288
36974,36048,77.288
36048,36049,73.454
36049,36048,73.454
36049,44081,47.193
44081,36049,47.193
36049,36050,76.637
36050,36049,76.637
36050,36051,41.204
36051,36050,41.204
36051,36092,63.22
36092,36051,63.22
36053,40211,191.577
40211,36053,191.577
36053,36054,77.728
36054,36053,77.728
36053,41364,220.56599999999997
41364,36053,220.56599999999997
36054,40240,56.102
36055,39424,117.465
39424,36055,117.465
36056,52078,84.624
52078,36056,84.624
36056,39379,93.75800000000001
39379,36056,93.75800000000001
36056,38311,58.82
38311,36056,58.82
36057,36058,52.645
36058,36057,52.645
36057,37584,205.109
37584,36057,205.109
36057,37583,93.985
37583,36057,93.985
36058,36060,21.253
36060,36058,21.253
36058,36059,30.376
36059,36058,30.376
36061,36062,198.407
36062,36061,198.407
36062,36654,78.221
36654,36062,78.221
36062,36653,80.497
36653,36062,80.497
36063,36064,54.072
36064,36063,54.072
36064,36065,171.148
36065,36064,171.148
36064,38418,83.298
38418,36064,83.298
36064,53373,88.518
53373,36064,88.518
36065,36066,62.379
36066,36065,62.379
36065,38419,83.943
38419,36065,83.943
36065,38787,91.88999999999999
38787,36065,91.88999999999999
36067,36068,87.878
36068,36067,87.878
36067,39360,285.539
39360,36067,285.539
36068,36807,33.884
36807,36068,33.884
36068,39361,281.34499999999997
39361,36068,281.34499999999997
36068,36069,78.62299999999999
36069,35335,75.577
36069,38639,276.065
38639,36069,276.065
36070,36071,80.569
36070,39362,267.091
39362,36070,267.091
36071,36430,194.629
36430,36071,194.629
36071,36072,81.123
36072,40222,179.843
40222,36072,179.843
36072,36073,78.196
36073,36365,139.646
36365,36073,139.646
36073,36074,96.153
36074,36075,87.446
36074,36811,29.106
36075,36367,111.982
36075,36076,93.678
36076,36368,97.785
36076,35078,80.712
36077,36078,80.833
36078,37992,162.643
36078,36079,80.298
36079,36190,146.876
36190,36079,146.876
36079,36080,81.46
36079,36191,46.227
36191,36079,46.227
36080,36081,118.24
36080,37148,131.024
37148,36080,131.024
36081,36515,107.791
36081,36082,76.786
36082,36083,70.092
36083,35197,202.959
36083,36084,74.298
36084,36085,74.956
36085,35199,177.376
36085,36086,62.557
36086,38413,133.68
36086,39198,90.45
39198,36086,90.45
36086,38415,38.675
38415,36086,38.675
36087,36088,202.855
36088,36087,202.855
36087,36097,139.018
36097,36087,139.018
36087,38564,195.86899999999997
36088,36089,14.442
36089,36088,14.442
36088,37505,203.95
37505,36088,203.95
36090,37879,77.972
37879,36090,77.972
36090,36091,82.798
36091,36090,82.798
36090,37940,258.23199999999997
37940,36090,258.23199999999997
36091,36825,76.071
36825,36091,76.071
36091,36103,77.606
36103,36091,77.606
36092,36093,156.974
36093,36092,156.974
36092,44081,147.747
44081,36092,147.747
36093,52413,51.474999999999994
52413,36093,51.474999999999994
36093,36263,119.68299999999999
36263,36093,119.68299999999999
36094,36095,108.53
36095,36094,108.53
36095,40162,103.625
40162,36095,103.625
36097,39574,345.051
39574,36097,345.051
36097,39575,252.052
39575,36097,252.052
36097,36788,50.789
36788,36097,50.789
36098,36099,80.001
36099,36098,80.001
36098,38385,206.392
38385,36098,206.392
36098,37302,278.801
37302,36098,278.801
36099,39576,168.412
39576,36099,168.412
36100,36101,110.905
36101,36100,110.905
36100,37217,82.071
37217,36100,82.071
36101,36102,109.746
36102,36101,109.746
36101,37218,77.376
36102,36774,73.886
36774,36102,73.886
36102,36399,96.21000000000001
36399,36102,96.21000000000001
36103,40217,207.412
40217,36103,207.412
36103,36104,78.539
36104,36103,78.539
36104,40218,192.357
40218,36104,192.357
36104,36105,78.484
36105,36104,78.484
36105,40712,182.309
36106,34034,77.855
36106,35423,230.796
36107,35424,196.41
36107,36094,117.223
36109,39414,99.763
39414,36109,99.763
36109,38802,103.65299999999999
38802,36109,103.65299999999999
36111,43286,322.898
43286,36111,322.898
36111,43285,315.58
43285,36111,315.58
36111,52015,261.423
52015,36111,261.423
36112,50699,12.782
50699,36112,12.782
36112,38137,159.056
38137,36112,159.056
36112,41084,78.28
36113,50699,189.926
50699,36113,189.926
36113,40950,79.195
40950,36113,79.195
36113,50698,268.196
50698,36113,268.196
36114,36115,45.382
36115,36114,45.382
36114,53753,25.487000000000002
53753,36114,25.487000000000002
36115,36117,42.837
36117,36115,42.837
36115,36116,59.68
36116,36115,59.68
36116,36183,154.011
36183,36116,154.011
36116,36182,101.268
36182,36116,101.268
36118,38301,230.52
38301,36118,230.52
36118,37072,31.48
37072,36118,31.48
36119,38808,63.54
38808,36119,63.54
36119,35291,143.084
36120,36121,74.074
36121,36120,74.074
36120,37912,206.25599999999997
37912,36120,206.25599999999997
36120,52941,50.528999999999996
52941,36120,50.528999999999996
36122,36123,254.378
36123,36122,254.378
36122,40723,10.505
40723,36122,10.505
36122,40722,81.373
40722,36122,81.373
36123,37629,88.525
37629,36123,88.525
36123,37628,82.344
37628,36123,82.344
36123,36124,233.29
36124,36123,233.29
36125,36126,113.172
36126,36125,113.172
36126,39722,36.59
39722,36126,36.59
36126,40087,53.164
40087,36126,53.164
36127,36128,132.289
36128,36127,132.289
36128,40394,80.353
36129,36130,177.757
36130,36129,177.757
36129,36851,78.873
36851,36129,78.873
36130,38174,82.13799999999999
38174,36130,82.13799999999999
36131,40415,81.824
36131,38818,222.76799999999997
38818,36131,222.76799999999997
36132,36133,84.45
36132,39541,35.586
39541,36132,35.586
36132,39540,60.16
39540,36132,60.16
36133,37892,146.453
37892,36133,146.453
36134,48991,167.889
36134,39975,79.604
39975,36134,79.604
36134,39974,58.234
39974,36134,58.234
36135,36136,38.828
36136,36135,38.828
36136,38771,84.785
38771,36136,84.785
36136,36137,75.135
36137,36136,75.135
36137,36138,76.176
36138,36137,76.176
36137,39811,116.558
36138,36139,80.34599999999999
36139,36138,80.34599999999999
36139,41132,42.42
41132,36139,42.42
36139,40744,131.248
40744,36139,131.248
36140,36142,49.609
36142,36140,49.609
36141,51440,86.025
51440,36141,86.025
36142,39137,127.86099999999999
39137,36142,127.86099999999999
36143,37187,80.097
37187,36143,80.097
36143,36144,210.564
36144,36143,210.564
36143,40549,124.163
40549,36143,124.163
36144,37186,80.281
37186,36144,80.281
36144,36145,179.46900000000002
36145,36144,179.46900000000002
36144,36597,80.748
36597,36144,80.748
36145,36596,83.856
36596,36145,83.856
36145,37185,79.75399999999999
37185,36145,79.75399999999999
36146,53598,78.255
53598,36146,78.255
36147,50702,12.132
50702,36147,12.132
36147,40383,158.694
40383,36147,158.694
36147,41365,80.998
36148,36149,64.049
36149,36148,64.049
36149,37236,123.297
36150,36149,61.384
36151,34200,94.364
36151,34201,90.344
36152,39126,78.049
39126,36152,78.049
36152,36153,224.323
36153,36152,224.323
36153,41007,77.769
41007,36153,77.769
36153,41008,81.355
41008,36153,81.355
36153,36154,214.244
36154,36153,214.244
36154,39433,79.437
39433,36154,79.437
36154,39432,79.341
39432,36154,79.341
36155,40338,79.461
40338,36155,79.461
36155,40337,78.715
40337,36155,78.715
36155,36156,217.31
36156,36155,217.31
36156,39802,79.438
39802,36156,79.438
36156,39801,78.793
39801,36156,78.793
36156,36157,320.359
36157,36156,320.359
36157,37986,81.151
37986,36157,81.151
36157,37985,77.944
37985,36157,77.944
36159,36160,93.043
36160,36159,93.043
36159,40595,77.955
36160,36161,36.845
36161,36160,36.845
36160,37921,76.856
37921,36160,76.856
36161,36162,115.242
36162,36161,115.242
36161,37304,83.63900000000001
36162,40257,78.066
40257,36162,78.066
36162,36163,86.23
36163,36162,86.23
36162,38593,140.148
38593,36162,140.148
36163,39887,57.636
39887,36163,57.636
36163,38591,117.347
38591,36163,117.347
36164,36165,32.825
36165,36164,32.825
36165,36166,75.59
36166,36165,75.59
36165,36186,161.99099999999999
36186,36165,161.99099999999999
36166,53830,147.133
53830,36166,147.133
36166,36950,91.689
36950,36166,91.689
36167,36168,89.687
36168,36167,89.687
36167,39584,110.385
39584,36167,110.385
36167,39585,137.982
39585,36167,137.982
36168,36169,81.048
36169,36168,81.048
36168,41213,178.389
41213,36168,178.389
36169,36170,78.329
36170,36169,78.329
36169,40462,208.216
40462,36169,208.216
36169,40395,94.79
40395,36169,94.79
36170,36171,80.751
36171,36170,80.751
36170,36291,227.845
36291,36170,227.845
36171,36172,77.567
36172,36171,77.567
36171,40006,237.089
40006,36171,237.089
36171,40005,82.143
40005,36171,82.143
36172,36173,81.101
36173,36172,81.101
36172,36257,248.704
36257,36172,248.704
36173,37572,258.07
37572,36173,258.07
36173,37571,148.33
37571,36173,148.33
36173,48558,77.317
48558,36173,77.317
36174,38380,65.094
38380,36174,65.094
36174,36175,80.24
36175,36174,80.24
36175,40790,75.237
40790,36175,75.237
36175,41244,78.977
41244,36175,78.977
36176,39653,41.632
39653,36176,41.632
36177,39394,91.763
39394,36177,91.763
36177,35221,235.50699999999998
36177,40759,90.541
40759,36177,90.541
36178,34111,95.087
36178,36177,196.288
36179,36180,18.093
36180,36179,18.093
36179,41199,61.887
41199,36179,61.887
36179,38811,80.64
38811,36179,80.64
36180,39569,119.823
39569,36180,119.823
36181,48128,70.68
48128,36181,70.68
36181,36735,103.943
36735,36181,103.943
36181,36734,208.243
36734,36181,208.243
36182,53753,36.18
53753,36182,36.18
36182,40117,36.996
40117,36182,36.996
36182,40304,238.916
40304,36182,238.916
36184,55254,74.854
55254,36184,74.854
36186,53830,77.278
53830,36186,77.278
36186,38843,114.564
38843,36186,114.564
36187,53805,54.848
53805,36187,54.848
36187,48553,256.911
48553,36187,256.911
36188,48508,303.377
48508,36188,303.377
36188,40776,71.661
40776,36188,71.661
36189,36190,155.909
36190,36189,155.909
36189,37147,79.352
37147,36189,79.352
36189,39367,79.544
39367,36189,79.544
36190,37148,78.898
37148,36190,78.898
36190,37992,80.087
37992,36190,80.087
36191,36815,80.665
36191,36192,184.943
36192,36191,184.943
36192,36193,185.487
36193,36192,185.487
36192,37143,79.734
36193,40613,79.599
36193,36194,200.551
36194,36193,200.551
36194,50632,33.299
36195,36196,62.555
36196,36195,62.555
36196,36197,80.603
36197,36196,80.603
36196,39539,91.926
39539,36196,91.926
36197,36881,136.878
36881,36197,136.878
36198,40750,112.991
40750,36198,112.991
36198,36199,80.353
36199,36198,80.353
36198,40749,273.132
40749,36198,273.132
36199,40750,82.34
40750,36199,82.34
36199,43238,223.943
43238,36199,223.943
36200,34755,84.126
36201,34158,75.41
36202,40760,189.2
40760,36202,189.2
36202,34181,81.815
36202,39388,90.076
39388,36202,90.076
36203,35185,80.659
36203,36214,190.286
36204,36205,79.585
36204,40027,189.33399999999997
40027,36204,189.33399999999997
36205,34188,78.654
36205,40762,189.32000000000002
40762,36205,189.32000000000002
36206,39076,190.45000000000002
39076,36206,190.45000000000002
36206,39077,90.20799999999998
39077,36206,90.20799999999998
36206,36207,80.73100000000001
36207,34191,80.47
36207,40764,190.37
40764,36207,190.37
36208,38816,92.326
38816,36208,92.326
36208,34160,180.536
36209,36210,237.486
36209,38118,68.024
38118,36209,68.024
36210,36211,133.58100000000002
36210,43312,152.92
43312,36210,152.92
36210,38117,53.655
38117,36210,53.655
36211,35735,23.815
36212,48452,80.558
48452,36212,80.558
36212,36213,150.578
36213,36212,150.578
36212,38183,211.621
38183,36212,211.621
36213,38183,79.09
38183,36213,79.09
36213,36214,240.856
36214,36213,240.856
36214,38656,78.939
38656,36214,78.939
36215,34215,79.807
36215,40420,222.59199999999998
40420,36215,222.59199999999998
36216,40799,69.659
36217,40496,92.527
40496,36217,92.527
36217,55237,16.123
55237,36217,16.123
36217,36216,76.508
36218,36219,158.808
36219,36218,158.808
36218,40421,75.99799999999999
40421,36218,75.99799999999999
36219,40422,75.664
40422,36219,75.664
36219,40843,70.53699999999999
40843,36219,70.53699999999999
36220,36221,249.706
36220,39490,82.258
39490,36220,82.258
36220,39967,93.389
39967,36220,93.389
36221,40731,40.186
40731,36221,40.186
36221,40730,74.053
40730,36221,74.053
36222,36223,69.824
36223,36222,69.824
36223,36224,40.821
36224,36223,40.821
36223,40017,432.752
40017,36223,432.752
36224,41096,82.901
41096,36224,82.901
36225,39594,103.07499999999999
36226,36225,78.121
36226,39016,152.987
36227,36226,72.688
36228,36227,164.52599999999998
36229,36230,59.483000000000004
36230,36229,59.483000000000004
36229,37298,659.0169999999999
37298,36229,659.0169999999999
36229,37297,354.7579999999999
37297,36229,354.7579999999999
36231,40245,40.24
40245,36231,40.24
36232,36233,80.402
36233,36232,80.402
36232,40464,43.224
40464,36232,43.224
36232,40428,55.635
40428,36232,55.635
36234,36235,32.618
36235,36234,32.618
36234,39632,102.79799999999999
36236,36237,51.716
36237,36236,51.716
36237,37999,167.774
37999,36237,167.774
36237,36238,77.476
36238,36237,77.476
36238,38000,169.479
38000,36238,169.479
36239,37165,65.364
37165,36239,65.364
36239,37164,53.321999999999996
37164,36239,53.321999999999996
36240,36241,37.097
36241,36240,37.097
36240,39252,43.794
39252,36240,43.794
36240,38599,66.128
38599,36240,66.128
36242,36243,27.414
36243,36242,27.414
36243,36244,13.178
36244,36243,13.178
36243,36247,39.832
36247,36243,39.832
36244,36246,23.167
36246,36244,23.167
36244,36245,40.022
36245,36244,40.022
36245,38523,262.482
38523,36245,262.482
36245,38522,26.355999999999998
38522,36245,26.355999999999998
36247,37280,72.912
37280,36247,72.912
36247,38522,48.061
38522,36247,48.061
36248,53599,163.48499999999999
53599,36248,163.48499999999999
36249,36250,92.426
36250,36249,92.426
36249,41473,129.51
41473,36249,129.51
36250,40029,37.68
40029,36250,37.68
36250,40028,41.113
40028,36250,41.113
36250,36251,127.535
36251,36250,127.535
36251,36252,181.225
36252,36251,181.225
36251,41474,121.199
41474,36251,121.199
36251,41661,78.529
41661,36251,78.529
36252,36833,81.211
36833,36252,81.211
36252,36253,79.431
36253,36252,79.431
36252,36834,101.224
36834,36252,101.224
36253,39987,101.221
39987,36253,101.221
36253,36254,71.53399999999999
36254,36253,71.53399999999999
36253,39986,114.437
39986,36253,114.437
36255,36256,110.395
36256,36255,110.395
36255,37571,80.589
37571,36255,80.589
36255,40004,78.845
40004,36255,78.845
36257,37572,78.293
37572,36257,78.293
36257,40006,95.804
40006,36257,95.804
36257,36258,242.474
36258,36257,242.474
36258,41482,85.583
36259,36260,117.53399999999999
36260,36259,117.53399999999999
36259,40234,165.82999999999998
40234,36259,165.82999999999998
36260,38077,49.391
38077,36260,49.391
36260,40234,93.537
40234,36260,93.537
36261,40198,52.487
40198,36261,52.487
36261,40821,46.076
40821,36261,46.076
36261,36262,373.117
36262,35968,137.826
36262,41172,42.971
41172,36262,42.971
36263,39640,21.226
39640,36263,21.226
36264,36263,156.157
36264,39470,20.839
39470,36264,20.839
36264,39469,44.29
39469,36264,44.29
36265,36482,122.376
36265,36266,243.493
36266,36265,243.493
36266,36267,96.373
36267,36266,96.373
36266,37640,121.372
37640,36266,121.372
36266,39956,158.719
39956,36266,158.719
36267,48458,91.139
48458,36267,91.139
36267,55395,110.839
55395,36267,110.839
36268,48458,5.924
48458,36268,5.924
36268,36269,80.144
36269,36268,80.144
36270,36271,52.225
36270,40015,129.623
40015,36270,129.623
36271,38325,113.15700000000001
38325,36271,113.15700000000001
36271,39122,72.053
39122,36271,72.053
36272,40372,97.838
40372,36272,97.838
36272,36273,75.34400000000001
36273,36272,75.34400000000001
36272,40373,88.803
40373,36272,88.803
36273,36274,79.63
36274,36273,79.63
36273,38040,209.56599999999997
38040,36273,209.56599999999997
36274,40305,211.538
40305,36274,211.538
36274,36275,34.524
36275,36274,34.524
36275,37352,22.029
37352,36275,22.029
36275,39999,220.819
39999,36275,220.819
36276,39002,82.873
39002,36276,82.873
36276,36277,238.46299999999997
